STATEFP,COUNTYFP,STATE,COUNTY,POP,R,D,TOTAL
47,147,Tennessee,Robertson County,72275,24536,8692,33717
47,149,Tennessee,Rutherford County,339261,81480,59341,143878
47,151,Tennessee,Scott County,22090,8004,986,9052
47,153,Tennessee,Sequatchie County,15176,5855,1298,7252
47,155,Tennessee,Sevier County,99244,33783,8721,43535
47,157,Tennessee,Shelby County,936017,129815,246105,382055
47,159,Tennessee,Smith County,20285,7136,1802,9051
47,161,Tennessee,Stewart County,13859,4950,1232,6296
47,163,Tennessee,Sullivan County,158755,55860,17272,74357
47,165,Tennessee,Sumner County,195561,63454,27680,92630
47,167,Tennessee,Tipton County,61918,20070,6837,27308
47,169,Tennessee,Trousdale County,11455,2936,1012,3998
47,171,Tennessee,Unicoi County,17755,6599,1615,8307
47,173,Tennessee,Union County,20187,6803,1249,8123
47,175,Tennessee,Van Buren County,5947,2342,544,2921
47,177,Tennessee,Warren County,41605,11850,3924,16009
47,179,Tennessee,Washington County,130367,40444,18638,60203
47,181,Tennessee,Wayne County,16524,5795,820,6669
47,183,Tennessee,Weakley County,33334,10396,3020,13735
47,185,Tennessee,White County,27707,9606,2143,11895
47,187,Tennessee,Williamson County,245348,86469,50161,139016
47,189,Tennessee,Wilson County,148130,50296,22254,74330
48,1,Texas,Anderson County,57805,15110,3955,19227
48,3,Texas,Andrews County,18879,4943,850,5863
48,5,Texas,Angelina County,86796,25076,9143,34574
48,7,Texas,Aransas County,23814,9239,2916,12290
48,9,Texas,Archer County,8730,4300,446,4796
48,11,Texas,Armstrong County,1869,1035,75,1112
48,13,Texas,Atascosa County,51724,12039,5876,18118
48,15,Texas,Austin County,29972,11447,2951,14554
48,17,Texas,Bailey County,6697,1434,409,1860
48,19,Texas,Bandera County,23861,10057,2505,12715
48,21,Texas,Bastrop County,91601,20516,15474,36665
48,23,Texas,Baylor County,3518,1494,183,1702
48,25,Texas,Bee County,32513,6006,3288,9420
48,27,Texas,Bell County,369927,67893,57014,127375
48,29,Texas,Bexar County,2026823,308618,448452,768952
48,31,Texas,Blanco County,12269,5443,1911,7441
48,33,Texas,Borden County,706,397,16,416
48,35,Texas,Bosque County,18603,7469,1561,9126
48,37,Texas,Bowie County,93481,27116,10747,38261
48,39,Texas,Brazoria County,380518,90433,62228,154984
48,41,Texas,Brazos County,232555,47530,35349,85061
48,43,Texas,Brewster County,9237,2461,2258,4822
48,45,Texas,Briscoe County,1487,639,78,725
48,47,Texas,Brooks County,6964,998,1470,2484
48,49,Texas,Brown County,37633,13698,2107,15969
48,51,Texas,Burleson County,18514,6743,1788,8609
48,53,Texas,Burnet County,49653,18767,5639,24717
48,55,Texas,Caldwell County,43979,8031,6672,14973
48,57,Texas,Calhoun County,21001,5641,2148,7856
48,59,Texas,Callahan County,14110,6012,734,6832
48,61,Texas,Cameron County,424180,49032,64063,114174
48,63,Texas,Camp County,13060,3626,1394,5060
48,65,Texas,Carson County,5854,2779,297,3122
48,67,Texas,Cass County,29879,11033,2795,13927
48,69,Texas,Castro County,7396,1602,466,2083
48,71,Texas,Chambers County,45590,17353,3997,21652
48,73,Texas,Cherokee County,52875,15101,4210,19508
48,75,Texas,Childress County,7143,1943,310,2279
48,77,Texas,Clay County,10550,5069,614,5741
48,79,Texas,Cochran County,2897,809,177,1000
48,81,Texas,Coke County,3323,1586,178,1779
48,83,Texas,Coleman County,8100,3641,451,4124
48,85,Texas,Collin County,1072069,252318,230945,492216
48,87,Texas,Collingsworth County,2877,1048,155,1218
48,89,Texas,Colorado County,21610,7472,2420,9975
48,91,Texas,Comal County,164812,62740,24826,88863
48,93,Texas,Comanche County,13750,5177,853,6086
48,95,Texas,Concho County,2827,1058,197,1268
48,97,Texas,Cooke County,41393,15596,3210,18988
48,99,Texas,Coryell County,76737,15438,7565,23490
48,101,Texas,Cottle County,1363,540,113,662
48,103,Texas,Crane County,4765,1247,241,1503
48,105,Texas,Crockett County,3513,1220,344,1574
48,107,Texas,Crosby County,5567,1396,527,1953
48,109,Texas,Culberson County,2149,415,438,864
48,111,Texas,Dallam County,7273,1389,197,1609
48,113,Texas,Dallas County,2635888,307076,598576,921638
48,115,Texas,Dawson County,12974,2951,808,3789
48,117,Texas,Deaf Smith County,18277,3294,1264,4610
48,119,Texas,Delta County,5349,2162,403,2592
48,121,Texas,Denton County,919324,222480,188695,417964
48,123,Texas,DeWitt County,20174,6567,1494,8118
48,125,Texas,Dickens County,2140,853,130,988
48,127,Texas,Dimmit County,9925,1384,2264,3666
48,129,Texas,Donley County,3308,1438,198,1648
48,131,Texas,Duval County,11058,2443,2575,5053
48,133,Texas,Eastland County,18388,7237,983,8292
48,135,Texas,Ector County,167701,32697,11367,44581
48,137,Texas,Edwards County,1923,893,168,1066
48,139,Texas,Ellis County,191760,56717,27565,85493
48,141,Texas,El Paso County,841286,84331,178126,267215
48,143,Texas,Erath County,43224,13684,2916,16853
48,145,Texas,Falls County,17275,4177,1899,6133
48,147,Texas,Fannin County,35913,12171,2655,15004
48,149,Texas,Fayette County,25547,10171,2661,12941
48,151,Texas,Fisher County,3784,1448,352,1826
48,153,Texas,Floyd County,5672,1584,438,2039
48,155,Texas,Foard County,1135,445,99,551
48,157,Texas,Fort Bend County,839706,157718,195552,357514
48,159,Texas,Franklin County,10821,4161,804,5009
48,161,Texas,Freestone County,19874,6991,1635,8711
48,163,Texas,Frio County,20379,2823,2422,5279
48,165,Texas,Gaines County,21996,5355,576,5995
48,167,Texas,Galveston County,345089,93911,58842,155060
48,169,Texas,Garza County,6222,1413,231,1653
48,171,Texas,Gillespie County,26960,12514,3176,15846
48,173,Texas,Glasscock County,1439,611,39,653
48,175,Texas,Goliad County,7626,3085,877,3988
48,177,Texas,Gonzales County,20948,5627,1948,7647
48,179,Texas,Gray County,21658,6840,829,7782
48,181,Texas,Grayson County,138318,44163,14506,59439
48,183,Texas,Gregg County,124229,32493,14796,47982
48,185,Texas,Grimes County,29614,9432,2833,12413
48,187,Texas,Guadalupe County,170608,47553,28805,77592
48,189,Texas,Hale County,32754,7177,2279,9584
48,191,Texas,Hall County,2939,995,168,1168
48,193,Texas,Hamilton County,8557,3616,641,4349
48,195,Texas,Hansford County,5279,1849,166,2047
48,197,Texas,Hardeman County,4011,1330,241,1580
48,199,Texas,Hardin County,58305,23858,3474,27635
48,201,Texas,Harris County,4738253,700630,918193,1640818
48,203,Texas,Harrison County,66386,21466,7908,29710
48,205,Texas,Hartley County,5443,1868,195,2078
48,207,Texas,Haskell County,5754,1840,353,2214
48,209,Texas,Hays County,241365,47680,59524,109357
48,211,Texas,Hemphill County,3777,1486,206,1720
48,213,Texas,Henderson County,83792,28911,7060,36310
48,215,Texas,Hidalgo County,875200,90527,128199,220884
48,217,Texas,Hill County,37006,11926,2860,14931
48,219,Texas,Hockley County,22921,6536,1482,8095
48,221,Texas,Hood County,63527,26496,5648,32541
48,223,Texas,Hopkins County,37170,12719,3046,15939
48,225,Texas,Houston County,22835,7060,2314,9437
48,227,Texas,Howard County,36540,8054,2069,10240
48,229,Texas,Hudspeth County,4906,779,371,1165
48,231,Texas,Hunt County,99807,29163,8906,38574
48,233,Texas,Hutchinson County,20677,7681,965,8771
48,235,Texas,Irion County,1564,759,120,889
48,237,Texas,Jack County,9056,3418,331,3782
48,239,Texas,Jackson County,14854,5231,1033,6340
48,241,Texas,Jasper County,35375,12542,2954,15608
48,243,Texas,Jeff Davis County,2220,784,501,1305
48,245,Texas,Jefferson County,250127,47570,46073,94739
48,247,Texas,Jim Hogg County,5184,833,1197,2036
48,249,Texas,Jim Wells County,40452,7453,6119,13669
48,251,Texas,Johnson County,179575,54628,16464,72005
48,253,Texas,Jones County,19875,5660,999,6741
48,255,Texas,Karnes County,15562,3968,1234,5249
48,257,Texas,Kaufman County,143198,37624,18405,56703
48,259,Texas,Kendall County,48523,20083,6020,26438
48,261,Texas,Kenedy County,379,127,65,194
48,263,Texas,Kent County,786,411,47,462
48,265,Texas,Kerr County,52869,20879,6524,27745
48,267,Texas,Kimble County,4396,1987,284,2292
48,269,Texas,King County,283,151,8,159
48,271,Texas,Kinney County,3670,1144,446,1603
48,273,Texas,Kleberg County,30338,5504,5314,10944
48,275,Texas,Knox County,3683,1180,265,1456
48,277,Texas,Lamar County,49905,16760,4458,21418
48,279,Texas,Lamb County,12710,3521,840,4408
48,281,Texas,Lampasas County,21789,8086,2144,10399
48,283,Texas,La Salle County,7500,1335,1052,2406
48,285,Texas,Lavaca County,20216,8804,1333,10197
48,287,Texas,Lee County,17397,6255,1750,8086
48,289,Texas,Leon County,17493,7523,1072,8674
48,291,Texas,Liberty County,91547,23302,5785,29334
48,293,Texas,Limestone County,23340,6789,2213,9095
48,295,Texas,Lipscomb County,3111,1205,131,1353
48,297,Texas,Live Oak County,12324,4199,819,5054
48,299,Texas,Llano County,21958,10079,2465,12660
48,301,Texas,Loving County,181,60,4,66
48,303,Texas,Lubbock County,314772,78861,40017,120771
48,305,Texas,Lynn County,6025,1853,428,2293
48,307,Texas,McCulloch County,7823,2904,490,3436
48,309,Texas,McLennan County,259730,59543,36688,97771
48,311,Texas,McMullen County,721,460,53,516
48,313,Texas,Madison County,14427,4169,1088,5297
48,315,Texas,Marion County,9960,3470,1339,4864
48,317,Texas,Martin County,5816,1857,288,2160
48,319,Texas,Mason County,4344,1991,457,2474
48,321,Texas,Matagorda County,36725,9845,3733,13726
48,323,Texas,Maverick County,58378,6881,8332,15346
48,325,Texas,Medina County,52358,15642,6773,22644
48,327,Texas,Menard County,2124,823,197,1028
48,329,Texas,Midland County,177863,45624,12329,58856
48,331,Texas,Milam County,24708,7984,2496,10576
48,333,Texas,Mills County,4840,2217,271,2505
48,335,Texas,Mitchell County,8202,2170,397,2579
48,337,Texas,Montague County,19962,8615,1097,9814
48,339,Texas,Montgomery County,626351,193382,74377,271451
48,341,Texas,Moore County,20654,4359,1062,5508
48,343,Texas,Morris County,12393,3872,1669,5587
48,345,Texas,Motley County,1185,604,46,652
48,347,Texas,Nacogdoches County,64753,17378,9000,26763
48,349,Texas,Navarro County,50694,13800,5101,19121
48,351,Texas,Newton County,13414,4882,1173,6094
48,353,Texas,Nolan County,14835,4131,1162,5356
48,355,Texas,Nueces County,363148,64617,60925,127314
48,357,Texas,Ochiltree County,9598,2812,302,3156
48,359,Texas,Oldham County,2135,917,81,1009
48,361,Texas,Orange County,82878,29186,6357,35994
48,363,Texas,Palo Pinto County,29320,10179,2178,12485
48,365,Texas,Panola County,23187,9326,2057,11451
48,367,Texas,Parker County,148198,62045,13017,76128
48,369,Texas,Parmer County,9522,2135,488,2650
48,371,Texas,Pecos County,15718,3215,1382,4668
48,373,Texas,Polk County,52995,18573,5387,24181
48,375,Texas,Potter County,116004,22820,9921,33321
48,377,Texas,Presidio County,6508,721,1463,2217
48,379,Texas,Rains County,12552,5155,842,6053
48,381,Texas,Randall County,139899,50796,12802,64674
48,383,Texas,Reagan County,3833,942,172,1124
48,385,Texas,Real County,3411,1643,320,1982
48,387,Texas,Red River County,11995,4517,1246,5806
48,389,Texas,Reeves County,15949,2254,1395,3687
48,391,Texas,Refugio County,6877,2210,1108,3366
48,393,Texas,Roberts County,813,529,17,550
48,395,Texas,Robertson County,17155,5646,2374,8099
48,397,Texas,Rockwall County,109888,36726,16412,53891
48,399,Texas,Runnels County,10401,3807,552,4409
48,401,Texas,Rusk County,54324,16534,4629,21368
48,403,Texas,Sabine County,10507,4784,669,5487
48,405,Texas,San Augustine County,8248,3007,980,4002
48,407,Texas,San Jacinto County,29301,10161,2337,12638
48,409,Texas,San Patricio County,67069,16516,8988,25888
48,411,Texas,San Saba County,6039,2308,287,2602
48,413,Texas,Schleicher County,2761,940,211,1159
48,415,Texas,Scurry County,16662,4983,818,5869
48,417,Texas,Shackelford County,3300,1484,130,1628
48,419,Texas,Shelby County,24915,7975,2068,10084
48,421,Texas,Sherman County,3027,886,91,991
48,423,Texas,Smith County,235806,69080,29615,100075
48,425,Texas,Somervell County,9139,4105,768,4947
48,427,Texas,Starr County,64266,8247,9123,17525
48,429,Texas,Stephens County,9334,3385,397,3800
48,431,Texas,Sterling County,1315,584,51,639
48,433,Texas,Stonewall County,1348,615,116,736
48,435,Texas,Sutton County,3738,1222,322,1557
48,437,Texas,Swisher County,7340,1845,478,2355
48,439,Texas,Tarrant County,2123347,409741,411567,834697
48,441,Texas,Taylor County,139200,39547,14588,55112
48,443,Texas,Terrell County,702,334,119,458
48,445,Texas,Terry County,12183,2812,757,3612
48,447,Texas,Throckmorton County,1487,806,82,899
48,449,Texas,Titus County,32926,7570,2856,10539
48,451,Texas,Tom Green County,120010,32313,12239,45210
48,453,Texas,Travis County,1300503,161337,435860,610349
48,455,Texas,Trinity County,14883,5579,1323,6938
48,457,Texas,Tyler County,21591,8194,1403,9660
48,459,Texas,Upshur County,42166,15809,2877,18887
48,461,Texas,Upton County,3623,1178,170,1368
48,463,Texas,Uvalde County,26742,6174,4073,10342
48,465,Texas,Val Verde County,49028,8284,6771,15272
48,467,Texas,Van Zandt County,57533,22270,3516,25994
48,469,Texas,Victoria County,91936,23358,10380,34188
48,471,Texas,Walker County,72164,15375,7884,23612
48,473,Texas,Waller County,57452,14260,8191,22734
48,475,Texas,Ward County,12097,3241,764,4060
48,477,Texas,Washington County,35771,12959,4261,17418
48,479,Texas,Webb County,277681,25898,41820,68397
48,481,Texas,Wharton County,41685,11926,4694,16761
48,483,Texas,Wheeler County,4946,2159,168,2337
48,485,Texas,Wichita County,133205,32069,13161,46030
48,487,Texas,Wilbarger County,12552,3524,956,4524
48,489,Texas,Willacy County,21161,2441,3108,5549
48,491,Texas,Williamson County,617855,139729,143795,289312
48,493,Texas,Wilson County,52023,18463,6350,25013
48,495,Texas,Winkler County,7887,1753,358,2126
48,497,Texas,Wise County,71084,27032,4973,32362
48,499,Texas,Wood County,46291,19049,3509,22779
48,501,Texas,Yoakum County,8702,2174,420,2631
48,503,Texas,Young County,17904,7110,1034,8239
48,505,Texas,Zapata County,14172,2033,1826,3874
48,507,Texas,Zavala County,11840,1490,2864,4379
49,1,Utah,Beaver County,6761,2695,357,3100
49,3,Utah,Box Elder County,57007,21548,4473,27027
49,5,Utah,Cache County,130004,38032,16650,57571
49,7,Utah,Carbon County,20760,6693,2392,9369
49,9,Utah,Daggett County,1026,496,111,619
49,11,Utah,Davis County,359232,104135,57411,169895
49,13,Utah,Duchesne County,19894,7513,843,8524
49,15,Utah,Emery County,10147,4207,572,4865
49,17,Utah,Garfield County,5050,2158,514,2732
49,19,Utah,Grand County,9796,2248,2806,5185
49,21,Utah,Iron County,56814,18989,4892,24890
49,23,Utah,Juab County,12122,5087,645,5866
49,25,Utah,Kane County,7914,2998,1083,4180
49,27,Utah,Millard County,13327,5404,624,6160
49,29,Utah,Morgan County,12462,5181,1086,6512
49,31,Utah,Piute County,1473,773,86,871
49,33,Utah,Rich County,2452,1157,180,1363
49,35,Utah,Salt Lake County,1165517,230174,289906,541175
49,37,Utah,San Juan County,15278,3535,3113,6878
49,39,Utah,Sanpete County,31393,10459,1794,12631
49,41,Utah,Sevier County,21780,9052,1084,10363
49,43,Utah,Summit County,42499,10252,15244,26088
49,45,Utah,Tooele County,74512,21014,8943,31518
49,47,Utah,Uintah County,35970,13261,1663,15307
49,49,Utah,Utah County,651059,192812,76033,284480
49,51,Utah,Wasatch County,35300,10795,6187,17581
49,53,Utah,Washington County,184913,67294,20530,90476
49,55,Utah,Wayne County,2759,1229,365,1621
49,57,Utah,Weber County,262658,65949,40695,111442
50,1,Vermont,Addison County,36851,6292,14967,22022
50,3,Vermont,Bennington County,35338,7114,12705,20462
50,5,Vermont,Caledonia County,29705,6551,9011,16169
50,7,Vermont,Chittenden County,164306,21017,74961,98915
50,9,Vermont,Essex County,6123,1773,1405,3288
50,11,Vermont,Franklin County,49685,11274,13611,25830
50,13,Vermont,Grand Isle County,7169,1810,2905,4851
50,15,Vermont,Lamoille County,25341,4163,10240,14915
50,17,Vermont,Orange County,28837,6187,10304,17122
50,19,Vermont,Orleans County,26897,6512,7147,14096
50,21,Vermont,Rutland County,57764,14672,18230,33970
50,23,Vermont,Washington County,58328,8928,25191,35307
50,25,Vermont,Windham County,42015,6440,18767,26035
50,27,Vermont,Windsor County,54988,9971,23376,34446
51,1,Virginia,Accomack County,32238,9172,7578,16962
51,3,Virginia,Albemarle County,110652,20804,42466,64657
51,5,Virginia,Alleghany County,14701,5859,2243,8203
51,7,Virginia,Amelia County,13014,5390,2411,7893
51,9,Virginia,Amherst County,31667,11041,5672,17005
51,11,Virginia,Appomattox County,16043,6702,2418,9268
51,13,Virginia,Arlington County,240119,22318,105344,130699
51,15,Virginia,Augusta County,76544,30714,10840,42278
51,17,Virginia,Bath County,4119,1834,646,2501
51,19,Virginia,Bedford County,79811,35600,12176,48669
51,21,Virginia,Bland County,6239,2903,532,3479
51,23,Virginia,Botetourt County,33633,15099,5700,21120
51,25,Virginia,Brunswick County,16037,3357,4552,7948
51,27,Virginia,Buchanan County,20613,8311,1587,9953
51,29,Virginia,Buckingham County,17168,4544,3471,8126
51,31,Virginia,Campbell County,55304,21245,8070,29892
51,33,Virginia,Caroline County,30860,8336,7657,16288
51,35,Virginia,Carroll County,30074,12659,2842,15651
51,36,Virginia,Charles City County,6821,1761,2624,4441
51,37,Virginia,Charlotte County,11820,3815,2317,6191
51,41,Virginia,Chesterfield County,358245,93326,106935,203884
51,43,Virginia,Clarke County,14622,5192,3920,9337
51,45,Virginia,Craig County,5077,2536,587,3169
51,47,Virginia,Culpeper County,53569,16012,10617,27116
51,49,Virginia,Cumberland County,9933,3019,2227,5310
51,51,Virginia,Dickenson County,14078,5748,1503,7303
51,53,Virginia,Dinwiddie County,28688,8695,6224,15092
51,57,Virginia,Essex County,10943,3075,3038,6178
51,59,Virginia,Fairfax County,1150847,168401,419943,600823
51,61,Virginia,Fauquier County,71361,25106,17565,43661
51,63,Virginia,Floyd County,15777,6225,3004,9408
51,65,Virginia,Fluvanna County,27422,8155,7414,15840
51,67,Virginia,Franklin County,56167,20895,8381,29702
51,69,Virginia,Frederick County,91119,30558,17207,48703
51,71,Virginia,Giles County,16663,6876,2156,9176
51,73,Virginia,Gloucester County,37459,14875,6964,22282
51,75,Virginia,Goochland County,24431,9966,6685,16950
51,77,Virginia,Grayson County,15493,6529,1535,8131
51,79,Virginia,Greene County,20131,6866,4163,11311
51,81,Virginia,Greensville County,11280,1914,2627,4574
51,83,Virginia,Halifax County,33633,10418,7666,18248
51,85,Virginia,Hanover County,108262,44318,25307,70967
51,87,Virginia,Henrico County,333766,63440,116572,183152
51,89,Virginia,Henry County,50309,16725,9127,26105
51,91,Virginia,Highland County,2200,1092,417,1533
51,93,Virginia,Isle of Wight County,37725,13707,9399,23456
51,95,Virginia,James City County,77612,23153,25553,49622
51,97,Virginia,King and Queen County,6942,2450,1590,4115
51,99,Virginia,King George County,27381,8446,5404,14224
51,101,Virginia,King William County,17641,7320,3260,10736
51,103,Virginia,Lancaster County,10618,3697,3368,7152
51,105,Virginia,Lee County,23238,8365,1489,9946
51,107,Virginia,Loudoun County,422784,82088,138372,224862
51,109,Virginia,Louisa County,38132,13294,8269,21915
51,111,Virginia,Lunenburg County,12267,3537,2418,6000
51,113,Virginia,Madison County,13312,5300,2698,8129
51,115,Virginia,Mathews County,8766,3901,1825,5826
51,117,Virginia,Mecklenburg County,30679,9266,6803,16204
51,119,Virginia,Middlesex County,10569,4196,2491,6785
51,121,Virginia,Montgomery County,98391,20629,23218,45037
51,125,Virginia,Nelson County,14755,4812,4327,9316
51,127,Virginia,New Kent County,23648,9631,4621,14463
51,131,Virginia,Northampton County,11673,2955,3667,6732
51,133,Virginia,Northumberland County,12069,4485,3252,7815
51,135,Virginia,Nottoway County,15160,4027,2971,7078
51,137,Virginia,Orange County,37695,12426,7995,20742
51,139,Virginia,Page County,23933,9345,3007,12514
51,141,Virginia,Patrick County,17493,7485,1954,9534
51,143,Virginia,Pittsylvania County,59850,23751,10115,34227
51,145,Virginia,Powhatan County,30148,14055,5320,19730
51,147,Virginia,Prince Edward County,23006,4434,4973,9574
51,149,Virginia,Prince George County,38686,10103,7103,17432
51,153,Virginia,Prince William County,475533,81222,142863,228056
51,155,Virginia,Pulaski County,33935,12127,4925,17376
51,157,Virginia,Rappahannock County,7260,2812,2096,4978
51,159,Virginia,Richmond County,9071,2547,1513,4102
51,161,Virginia,Roanoke County,94509,34268,21801,57184
51,163,Virginia,Rockbridge County,22757,8088,4086,12373
51,165,Virginia,Rockingham County,82346,30349,12644,43811
51,167,Virginia,Russell County,26647,10879,2373,13386
51,169,Virginia,Scott County,21629,9063,1692,10869
51,171,Virginia,Shenandoah County,43905,16463,6836,23684
51,173,Virginia,Smyth County,30090,10963,3008,14136
51,175,Virginia,Southampton County,17636,5730,3969,9786
51,177,Virginia,Spotsylvania County,138449,39411,34307,75317
51,179,Virginia,Stafford County,156748,37636,40245,79625
51,181,Virginia,Surry County,6385,2025,2397,4471
51,183,Virginia,Sussex County,10925,2219,2827,5088
51,185,Virginia,Tazewell County,40529,16731,3205,20134
51,187,Virginia,Warren County,40475,14069,6603,21147
51,191,Virginia,Washington County,53695,21679,6617,28685
51,193,Virginia,Westmoreland County,18149,5318,4501,9933
51,195,Virginia,Wise County,37206,13366,3110,16615
51,197,Virginia,Wythe County,28620,11733,3143,15072
51,199,Virginia,York County,69199,20241,17683,38787
51,510,Virginia,Alexandria city,158726,14544,66240,82508
51,520,Virginia,Bristol city,17329,5347,2313,7806
51,530,Virginia,Buena Vista city,6402,1863,825,2776
51,540,Virginia,Charlottesville city,46950,3094,20696,24205
51,550,Virginia,Chesapeake city,247011,58180,66377,127108
51,570,Virginia,Colonial Heights city,17205,6007,2972,9146
51,580,Virginia,Covington city,5639,1580,964,2603
51,590,Virginia,Danville city,39869,7428,11710,19389
51,595,Virginia,Emporia city,5257,754,1612,2381
51,600,Virginia,Fairfax city,23429,4007,9174,13483
51,610,Virginia,Falls Church city,14631,1490,7146,8819
51,620,Virginia,Franklin city,7833,1487,2525,4058
51,630,Virginia,Fredericksburg city,29492,4037,8517,12862
51,640,Virginia,Galax city,6296,1838,777,2638
51,650,Virginia,Hampton city,135464,18430,46220,65901
51,660,Virginia,Harrisonburg city,53204,5591,11022,17086
51,670,Virginia,Hopewell city,22375,4020,5430,9608
51,678,Virginia,Lexington city,7279,906,1791,2762
51,680,Virginia,Lynchburg city,81561,17097,18048,36363
51,683,Virginia,Manassas city,40869,6256,10356,16968
51,685,Virginia,Manassas Park city,18004,1979,3992,6087
51,690,Virginia,Martinsville city,12355,2165,3766,6013
51,700,Virginia,Newport News city,179062,26377,53099,81203
51,710,Virginia,Norfolk city,242803,23443,64440,89881
51,720,Virginia,Norton city,3985,1109,464,1601
51,730,Virginia,Petersburg city,30446,1584,12389,14118
51,735,Virginia,Poquoson city,12257,5605,2054,7857
51,740,Virginia,Portsmouth city,95094,12755,30948,44582
51,750,Virginia,Radford city,18255,2786,3358,6320
51,760,Virginia,Richmond city,232226,16603,92175,111159
51,770,Virginia,Roanoke city,99058,15607,26773,43323
51,775,Virginia,Salem city,25340,7683,5148,13051
51,790,Virginia,Staunton city,25190,5695,6981,12990
51,800,Virginia,Suffolk city,93913,20082,28676,49642
51,810,Virginia,Virginia Beach city,451231,105087,117393,227561
51,820,Virginia,Waynesboro city,22741,5507,4961,10717
51,830,Virginia,Williamsburg city,15259,1963,4790,6883
51,840,Virginia,Winchester city,27700,5221,6610,12106
53,1,Washington,Adams County,20027,3907,1814,5862
53,3,Washington,Asotin County,22820,7319,4250,11951
53,5,Washington,Benton County,206426,60365,38706,103033
53,7,Washington,Chelan County,77574,22746,19349,43306
53,9,Washington,Clallam County,78067,23062,24721,49264
53,11,Washington,Clark County,496865,126303,140324,275403
53,13,Washington,Columbia County,4048,1754,668,2495
53,15,Washington,Cowlitz County,111371,34424,23938,60280
53,17,Washington,Douglas County,43560,12955,7811,21308
53,19,Washington,Ferry County,7759,2771,1486,4367
53,21,Washington,Franklin County,97075,18039,13340,32404
53,23,Washington,Garfield County,2290,1069,366,1489
53,25,Washington,Grant County,99377,24764,11819,37680
53,27,Washington,Grays Harbor County,75950,19877,17354,38441
53,29,Washington,Island County,86014,22746,29213,53925
53,31,Washington,Jefferson County,32700,6931,17204,24792
53,33,Washington,King County,2274315,269167,907310,1210507
53,35,Washington,Kitsap County,272787,61563,90277,158672
53,37,Washington,Kittitas County,49204,14105,11421,26364
53,39,Washington,Klickitat County,22697,7237,5959,13560
53,41,Washington,Lewis County,82109,29391,14520,45309
53,43,Washington,Lincoln County,11090,5150,1713,7033
53,45,Washington,Mason County,68224,18710,17269,37303
53,47,Washington,Okanogan County,42620,11840,8900,21282
53,49,Washington,Pacific County,22984,6953,6794,14064
53,51,Washington,Pend Oreille County,14144,5728,2593,8553
53,53,Washington,Pierce County,913890,197730,249506,464081
53,55,Washington,San Juan County,17492,3057,9725,13197
53,57,Washington,Skagit County,130789,32762,38252,73423
53,59,Washington,Skamania County,12107,3885,3192,7312
53,61,Washington,Snohomish County,830393,166428,256728,438796
53,63,Washington,Spokane County,528225,148576,135765,295430
53,65,Washington,Stevens County,46360,19808,7839,28430
53,67,Washington,Thurston County,294074,65277,96608,168134
53,69,Washington,Wahkiakum County,4498,1741,1165,2981
53,71,Washington,Walla Walla County,61292,16400,13690,31261
53,73,Washington,Whatcom County,231016,50489,83660,138620
53,75,Washington,Whitman County,49500,9067,11184,21126
53,77,Washington,Yakima County,251879,50555,43179,96193
54,1,West Virginia,Barbour County,16444,5116,1457,6677
54,3,West Virginia,Berkeley County,122125,33279,17186,51535
54,5,West Virginia,Boone County,21055,6816,2041,9012
54,7,West Virginia,Braxton County,13702,4120,1457,5664
54,9,West Virginia,Brooke County,21674,7545,2947,10656
54,11,West Virginia,Cabell County,91589,21721,14994,37360
54,13,West Virginia,Calhoun County,6945,2364,568,2971
54,15,West Virginia,Clay County,8341,2679,641,3365
54,17,West Virginia,Doddridge County,8368,2619,435,3101
54,19,West Virginia,Fayette County,42062,11580,5063,16862
54,21,West Virginia,Gilmer County,7811,2012,599,2662
54,23,West Virginia,Grant County,11510,4871,607,5509
54,25,West Virginia,Greenbrier County,34319,10925,4655,15850
54,27,West Virginia,Hampshire County,23190,8033,1939,10086
54,29,West Virginia,Hancock County,28571,9806,3790,13800
54,31,West Virginia,Hardy County,13633,4859,1381,6331
54,33,West Virginia,Harrison County,66870,20683,9215,30465
54,35,West Virginia,Jackson County,28453,10093,3207,13508
54,37,West Virginia,Jefferson County,57486,15033,12127,27703
54,39,West Virginia,Kanawha County,176253,46398,34344,82244
54,41,West Virginia,Lewis County,15805,5782,1538,7457
54,43,West Virginia,Lincoln County,20043,6012,1711,7830
54,45,West Virginia,Logan County,31688,10534,2333,13026
54,47,West Virginia,McDowell County,16916,5148,1333,6527
54,49,West Virginia,Marion County,55962,16300,8901,25794
54,51,West Virginia,Marshall County,30103,10435,3455,14080
54,53,West Virginia,Mason County,26335,8491,2526,11203
54,55,West Virginia,Mercer County,58258,19237,5556,25134
54,57,West Virginia,Mineral County,26722,10040,2660,12872
54,59,West Virginia,Mingo County,22951,8544,1397,10022
54,61,West Virginia,Monongalia County,106819,20803,20282,42072
54,63,West Virginia,Monroe County,13229,5068,1345,6490
54,65,West Virginia,Morgan County,17873,6537,1998,8695
54,67,West Virginia,Nicholas County,24340,8279,2226,10630
54,69,West Virginia,Ohio County,41182,12354,7223,19898
54,71,West Virginia,Pendleton County,6932,2782,820,3659
54,73,West Virginia,Pleasants County,7438,2742,699,3491
54,75,West Virginia,Pocahontas County,8190,2895,1047,4008
54,77,West Virginia,Preston County,33380,11190,3163,14572
54,79,West Virginia,Putnam County,56428,20034,7878,28501
